DateTime,Temperature,Humidity
2022-06-03 10:13:53,27.368366,81.29851
2022-06-03 11:13:53,27.502851,81.81004
2022-06-03 12:13:53,27.5455,81.97223
2022-06-03 13:13:53,27.655134,82.387886
2022-06-03 14:13:53,27.642393,82.33454
2022-06-03 15:13:53,27.468107,81.67485
2022-06-03 16:13:53,27.538086,81.943375
2022-06-03 17:13:53,27.521168,81.88516
2022-06-03 18:13:53,27.486988,81.752144
2022-06-03 19:13:53,27.519379,81.87437
2022-06-03 20:13:53,27.816349,83.012405
2022-06-03 21:13:53,27.825031,83.03897
2022-06-03 22:13:53,27.772316,82.83348
2022-06-03 23:13:53,27.942284,83.481964
2022-06-04 00:13:53,27.98704,83.65653
2022-06-04 01:13:53,27.787388,82.8886
2022-06-04 02:13:53,28.07579,83.982475
2022-06-04 03:13:53,27.991947,83.66878
2022-06-04 04:13:53,28.186165,84.41007
2022-06-04 05:13:53,28.198584,84.46177
2022-06-04 06:13:53,28.154886,84.294495
2022-06-04 07:13:53,28.237188,84.602875
2022-06-04 08:13:53,28.20184,84.47447
2022-06-04 09:13:53,28.28758,84.80589
2022-06-04 10:13:53,28.30694,84.8752
2022-06-04 11:13:53,28.488544,85.57507
2022-06-04 12:13:53,28.234468,84.59543
2022-06-04 13:13:53,28.156637,84.29805
2022-06-04 14:13:53,27.935955,83.450325
2022-06-04 15:13:53,27.861277,83.173096
2022-06-04 16:13:53,27.895912,83.311714
2022-06-04 17:13:53,27.781145,82.864265
2022-06-04 18:13:53,27.794836,82.92856
2022-06-04 19:13:53,27.523369,81.8899
2022-06-04 20:13:53,27.37284,81.312035
2022-06-04 21:13:53,27.327015,81.13394
2022-06-04 22:13:53,27.222034,80.74573
2022-06-04 23:13:53,27.106422,80.31314
2022-06-05 00:13:53,26.996126,79.89397
2022-06-05 01:13:53,26.877506,79.44746
2022-06-05 02:13:53,26.840914,79.30628
2022-06-05 03:13:53,26.765282,79.02665
2022-06-05 04:13:53,26.712603,78.82791
2022-06-05 05:13:53,26.682041,78.71438
2022-06-05 06:13:53,26.643482,78.57025
2022-06-05 07:13:53,26.654247,78.61155
2022-06-05 08:13:53,26.584421,78.35545
2022-06-05 09:13:53,26.589895,78.37257
2022-06-05 10:13:53,26.562096,78.26998
2022-06-05 11:13:53,26.553602,78.237495
2022-06-05 12:13:53,26.486788,77.98986
2022-06-05 13:13:53,26.543264,78.19796
2022-06-05 14:13:53,26.562792,78.26883
2022-06-05 15:13:53,26.54163,78.19553
2022-06-05 16:13:53,26.50008,78.04059
2022-06-05 17:13:53,26.470858,77.92912
2022-06-05 18:13:53,26.420046,77.73942
2022-06-05 19:13:53,26.333052,77.42034
2022-06-05 20:13:53,26.222698,77.01472
2022-06-05 21:13:53,26.130512,76.67974
2022-06-05 22:13:53,26.124346,76.656746
2022-06-05 23:13:53,26.089859,76.53492
2022-06-06 00:13:53,26.136053,76.703735
2022-06-06 01:13:53,26.132767,76.69146
2022-06-06 02:13:53,26.081505,76.507126
2022-06-06 03:13:53,26.088156,76.53185
2022-06-06 04:13:53,26.050632,76.39902
2022-06-06 05:13:53,26.03351,76.338806
2022-06-06 06:13:53,26.036522,76.34995
2022-06-06 07:13:53,26.042856,76.3702
2022-06-06 08:13:53,26.079123,76.50153
2022-06-06 09:13:53,26.097752,76.57087
2022-06-06 10:13:53,26.086187,76.53113
2022-06-06 11:13:53,26.085136,76.527214
2022-06-06 12:13:53,26.070852,76.474075
2022-06-06 13:13:53,26.0654,76.4571
2022-06-06 14:13:53,26.061691,76.44663
2022-06-06 15:13:53,26.047361,76.393394
2022-06-06 16:13:53,26.037987,76.361885
2022-06-06 17:13:53,26.032625,76.342
2022-06-06 18:13:53,26.029957,76.33211
2022-06-06 19:13:53,26.000847,76.23084
2022-06-06 20:13:53,26.006042,76.25007
2022-06-06 21:13:53,26.063843,76.45799
2022-06-06 22:13:53,26.042204,76.38422
2022-06-06 23:13:53,26.107782,76.62201
2022-06-07 00:13:53,26.13375,76.715775
2022-06-07 01:13:53,26.1454,76.75593
2022-06-07 02:13:53,26.0839,76.53969
2022-06-07 03:13:53,26.105045,76.61528
2022-06-07 04:13:53,26.173447,76.86131
2022-06-07 05:13:53,26.195187,76.94319
2022-06-07 06:13:53,26.255547,77.16754
2022-06-07 07:13:53,26.213842,77.00621
2022-06-07 08:13:53,26.250559,77.144905
2022-06-07 09:13:53,26.14762,76.76426
2022-06-07 10:13:53,26.066013,76.46947
2022-06-07 11:13:53,26.078522,76.51612
2022-06-07 12:13:53,26.123173,76.67613
